net,initial,unsafe,oracle_states_exhausted,agrees
conservative_28,"[2, 1, 0]",True,1,True
conservative_28,"[2, 1, 1]",True,3,True
conservative_28,"[2, 1, 2]",True,8,True
conservative_28,"[2, 1, 3]",True,16,True
conservative_28,"[2, 2, 0]",True,1,True
conservative_28,"[2, 2, 1]",True,3,True
conservative_28,"[2, 2, 2]",True,9,True
conservative_28,"[2, 3, 0]",True,1,True
conservative_28,"[2, 3, 1]",True,3,True
conservative_28,"[2, 4, 0]",True,1,True
conservative_28,"[3, 0, 0]",False,1,True
conservative_28,"[3, 0, 1]",True,2,True
conservative_28,"[3, 0, 2]",True,7,True
conservative_28,"[3, 0, 3]",True,15,True
conservative_28,"[3, 1, 0]",True,1,True
conservative_28,"[3, 1, 1]",True,3,True
conservative_28,"[3, 1, 2]",True,8,True
conservative_28,"[3, 2, 0]",True,1,True
conservative_28,"[3, 2, 1]",True,3,True
conservative_28,"[3, 3, 0]",True,1,True
conservative_28,"[4, 0, 0]",False,1,True
conservative_28,"[4, 0, 1]",True,2,True
conservative_28,"[4, 0, 2]",True,7,True
conservative_28,"[4, 1, 0]",True,1,True
conservative_28,"[4, 1, 1]",True,3,True
conservative_28,"[4, 2, 0]",True,1,True
conservative_28,"[5, 0, 0]",False,1,True
conservative_28,"[5, 0, 1]",True,2,True
conservative_28,"[5, 1, 0]",True,1,True
conservative_28,"[6, 0, 0]",False,1,True
conservative_29,"[0, 0, 0]",False,1,True
conservative_29,"[0, 0, 1]",False,1,True
conservative_29,"[0, 0, 2]",False,1,True
conservative_29,"[0, 0, 3]",False,1,True
conservative_29,"[0, 0, 4]",False,1,True
conservative_29,"[0, 0, 5]",False,1,True
conservative_29,"[0, 0, 6]",False,1,True
conservative_29,"[0, 1, 0]",False,1,True
conservative_29,"[0, 1, 1]",False,1,True
conservative_29,"[0, 1, 2]",False,1,True
conservative_29,"[0, 1, 3]",False,1,True
conservative_29,"[0, 1, 4]",False,1,True
conservative_29,"[0, 1, 5]",False,1,True
conservative_29,"[0, 2, 0]",False,1,True
conservative_29,"[0, 2, 1]",False,1,True
conservative_29,"[0, 2, 2]",False,1,True
conservative_29,"[0, 2, 3]",False,1,True
conservative_29,"[0, 2, 4]",False,1,True
conservative_29,"[0, 3, 0]",False,1,True
conservative_29,"[0, 3, 1]",False,1,True
conservative_29,"[0, 3, 2]",False,1,True
conservative_29,"[0, 3, 3]",False,1,True
conservative_29,"[0, 4, 0]",False,1,True
conservative_29,"[0, 4, 1]",False,1,True
conservative_29,"[0, 4, 2]",False,1,True
conservative_29,"[0, 5, 0]",False,1,True
conservative_29,"[0, 5, 1]",False,1,True
conservative_29,"[0, 6, 0]",False,1,True
conservative_29,"[1, 0, 0]",False,1,True
conservative_29,"[1, 0, 1]",False,1,True
conservative_29,"[1, 0, 2]",False,1,True
conservative_29,"[1, 0, 3]",False,1,True
conservative_29,"[1, 0, 4]",False,1,True
conservative_29,"[1, 0, 5]",False,1,True
conservative_29,"[1, 1, 0]",False,1,True
conservative_29,"[1, 1, 1]",False,1,True
conservative_29,"[1, 1, 2]",False,1,True
conservative_29,"[1, 1, 3]",False,1,True
conservative_29,"[1, 1, 4]",False,1,True
conservative_29,"[1, 2, 0]",False,2,True
conservative_29,"[1, 2, 1]",False,2,True
conservative_29,"[1, 2, 2]",False,2,True
conservative_29,"[1, 2, 3]",False,2,True
conservative_29,"[1, 3, 0]",False,2,True
conservative_29,"[1, 3, 1]",True,2,True
conservative_29,"[1, 3, 2]",True,2,True
conservative_29,"[1, 4, 0]",False,2,True
conservative_29,"[1, 4, 1]",True,2,True
conservative_29,"[1, 5, 0]",False,2,True
conservative_29,"[2, 0, 0]",False,1,True
conservative_29,"[2, 0, 1]",False,1,True
conservative_29,"[2, 0, 2]",False,1,True
conservative_29,"[2, 0, 3]",False,1,True
conservative_29,"[2, 0, 4]",False,1,True
conservative_29,"[2, 1, 0]",False,1,True
conservative_29,"[2, 1, 1]",False,1,True
conservative_29,"[2, 1, 2]",False,1,True
conservative_29,"[2, 1, 3]",False,1,True
conservative_29,"[2, 2, 0]",False,2,True
conservative_29,"[2, 2, 1]",False,2,True
conservative_29,"[2, 2, 2]",False,2,True
conservative_29,"[2, 3, 0]",False,3,True
conservative_29,"[2, 3, 1]",True,3,True
conservative_29,"[2, 4, 0]",True,3,True
conservative_29,"[3, 0, 0]",False,1,True
conservative_29,"[3, 0, 1]",False,1,True
conservative_29,"[3, 0, 2]",False,1,True
conservative_29,"[3, 0, 3]",False,1,True
conservative_29,"[3, 1, 0]",False,1,True
conservative_29,"[3, 1, 1]",False,1,True
conservative_29,"[3, 1, 2]",False,1,True
conservative_29,"[3, 2, 0]",False,2,True
conservative_29,"[3, 2, 1]",False,2,True
conservative_29,"[3, 3, 0]",False,3,True
conservative_29,"[4, 0, 0]",False,1,True
conservative_29,"[4, 0, 1]",False,1,True
conservative_29,"[4, 0, 2]",False,1,True
conservative_29,"[4, 1, 0]",False,1,True
conservative_29,"[4, 1, 1]",False,1,True
conservative_29,"[4, 2, 0]",False,2,True
conservative_29,"[5, 0, 0]",False,1,True
conservative_29,"[5, 0, 1]",False,1,True
conservative_29,"[5, 1, 0]",False,1,True
conservative_29,"[6, 0, 0]",False,1,True
conservative_30,"[0, 0, 0]",False,1,True
conservative_30,"[0, 0, 1]",False,1,True
conservative_30,"[0, 0, 2]",False,1,True
conservative_30,"[0, 0, 3]",False,1,True
conservative_30,"[0, 0, 4]",False,1,True
conservative_30,"[0, 0, 5]",False,1,True
conservative_30,"[0, 0, 6]",False,1,True
conservative_30,"[0, 1, 0]",False,1,True
conservative_30,"[0, 1, 1]",True,1,True
conservative_30,"[0, 1, 2]",True,1,True
conservative_30,"[0, 1, 3]",True,1,True
conservative_30,"[0, 1, 4]",True,1,True
conservative_30,"[0, 1, 5]",True,1,True
conservative_30,"[0, 2, 0]",False,1,True
conservative_30,"[0, 2, 1]",True,1,True
conservative_30,"[0, 2, 2]",True,1,True
conservative_30,"[0, 2, 3]",True,1,True
conservative_30,"[0, 2, 4]",True,1,True
conservative_30,"[0, 3, 0]",False,1,True
conservative_30,"[0, 3, 1]",True,1,True
conservative_30,"[0, 3, 2]",True,1,True
conservative_30,"[0, 3, 3]",True,1,True
conservative_30,"[0, 4, 0]",False,1,True
conservative_30,"[0, 4, 1]",True,1,True
conservative_30,"[0, 4, 2]",True,1,True
conservative_30,"[0, 5, 0]",False,1,True
conservative_30,"[0, 5, 1]",True,1,True
conservative_30,"[0, 6, 0]",False,1,True
conservative_30,"[1, 0, 0]",False,1,True
conservative_30,"[1, 0, 1]",False,2,True
conservative_30,"[1, 0, 2]",True,2,True
conservative_30,"[1, 0, 3]",True,2,True
conservative_30,"[1, 0, 4]",True,2,True
conservative_30,"[1, 0, 5]",True,2,True
conservative_30,"[1, 1, 0]",False,2,True
conservative_30,"[1, 1, 1]",True,7,True
conservative_30,"[1, 1, 2]",True,12,True
conservative_30,"[1, 1, 3]",True,18,True
conservative_30,"[1, 1, 4]",True,25,True
conservative_30,"[1, 2, 0]",False,3,True
conservative_30,"[1, 2, 1]",True,9,True
conservative_30,"[1, 2, 2]",True,15,True
conservative_30,"[1, 2, 3]",True,22,True
conservative_30,"[1, 3, 0]",False,4,True
conservative_30,"[1, 3, 1]",True,11,True
conservative_30,"[1, 3, 2]",True,18,True
conservative_30,"[1, 4, 0]",False,5,True
conservative_30,"[1, 4, 1]",True,13,True
conservative_30,"[1, 5, 0]",False,6,True
conservative_30,"[2, 0, 0]",False,1,True
conservative_30,"[2, 0, 1]",False,4,True
conservative_30,"[2, 0, 2]",True,10,True
conservative_30,"[2, 0, 3]",True,16,True
conservative_30,"[2, 0, 4]",True,23,True
conservative_30,"[2, 1, 0]",False,2,True
conservative_30,"[2, 1, 1]",True,9,True
conservative_30,"[2, 1, 2]",True,15,True
conservative_30,"[2, 1, 3]",True,22,True
conservative_30,"[2, 2, 0]",False,3,True
conservative_30,"[2, 2, 1]",True,11,True
conservative_30,"[2, 2, 2]",True,18,True
conservative_30,"[2, 3, 0]",False,4,True
conservative_30,"[2, 3, 1]",True,13,True
conservative_30,"[2, 4, 0]",False,5,True
conservative_30,"[3, 0, 0]",False,2,True
conservative_30,"[3, 0, 1]",True,9,True
conservative_30,"[3, 0, 2]",True,15,True
conservative_30,"[3, 0, 3]",True,22,True
conservative_30,"[3, 1, 0]",False,3,True
conservative_30,"[3, 1, 1]",True,11,True
conservative_30,"[3, 1, 2]",True,18,True
conservative_30,"[3, 2, 0]",False,4,True
conservative_30,"[3, 2, 1]",True,13,True
conservative_30,"[3, 3, 0]",False,5,True
conservative_30,"[4, 0, 0]",False,3,True
conservative_30,"[4, 0, 1]",True,11,True
conservative_30,"[4, 0, 2]",True,18,True
conservative_30,"[4, 1, 0]",False,4,True
conservative_30,"[4, 1, 1]",True,13,True
conservative_30,"[4, 2, 0]",False,5,True
conservative_30,"[5, 0, 0]",False,4,True
conservative_30,"[5, 0, 1]",True,13,True
conservative_30,"[5, 1, 0]",False,5,True
conservative_30,"[6, 0, 0]",False,5,True
conservative_31,"[0, 0, 0]",False,1,True
conservative_31,"[0, 0, 1]",False,1,True
conservative_31,"[0, 0, 2]",False,1,True
conservative_31,"[0, 0, 3]",False,1,True
conservative_31,"[0, 0, 4]",False,1,True
conservative_31,"[0, 0, 5]",False,1,True
conservative_31,"[0, 0, 6]",False,1,True
conservative_31,"[0, 1, 0]",False,1,True
conservative_31,"[0, 1, 1]",False,1,True
conservative_31,"[0, 1, 2]",False,2,True
conservative_31,"[0, 1, 3]",False,3,True
conservative_31,"[0, 1, 4]",False,4,True
conservative_31,"[0, 1, 5]",False,5,True
conservative_31,"[0, 2, 0]",False,1,True
conservative_31,"[0, 2, 1]",False,1,True
conservative_31,"[0, 2, 2]",False,2,True
conservative_31,"[0, 2, 3]",False,3,True
conservative_31,"[0, 2, 4]",False,4,True
conservative_31,"[0, 3, 0]",False,1,True
conservative_31,"[0, 3, 1]",False,1,True
conservative_31,"[0, 3, 2]",False,2,True
conservative_31,"[0, 3, 3]",False,3,True
conservative_31,"[0, 4, 0]",False,1,True
conservative_31,"[0, 4, 1]",False,1,True
conservative_31,"[0, 4, 2]",False,2,True
conservative_31,"[0, 5, 0]",False,1,True
conservative_31,"[0, 5, 1]",False,1,True
conservative_31,"[0, 6, 0]",False,1,True
conservative_31,"[1, 0, 0]",False,1,True
conservative_31,"[1, 0, 1]",False,1,True
conservative_31,"[1, 0, 2]",False,4,True
conservative_31,"[1, 0, 3]",False,6,True
conservative_31,"[1, 0, 4]",False,8,True
conservative_31,"[1, 0, 5]",False,10,True
conservative_31,"[1, 1, 0]",False,2,True
conservative_31,"[1, 1, 1]",False,3,True
conservative_31,"[1, 1, 2]",False,5,True
conservative_31,"[1, 1, 3]",False,7,True
conservative_31,"[1, 1, 4]",False,9,True
conservative_31,"[1, 2, 0]",False,2,True
conservative_31,"[1, 2, 1]",False,3,True
conservative_31,"[1, 2, 2]",False,5,True
conservative_31,"[1, 2, 3]",False,7,True
conservative_31,"[1, 3, 0]",False,2,True
conservative_31,"[1, 3, 1]",False,3,True
conservative_31,"[1, 3, 2]",False,5,True
conservative_31,"[1, 4, 0]",False,2,True
conservative_31,"[1, 4, 1]",False,3,True
conservative_31,"[1, 5, 0]",False,2,True
conservative_31,"[2, 0, 0]",False,1,True
conservative_31,"[2, 0, 1]",False,1,True
conservative_31,"[2, 0, 2]",False,7,True
conservative_31,"[2, 0, 3]",False,10,True
conservative_31,"[2, 0, 4]",False,13,True
conservative_31,"[2, 1, 0]",False,4,True
conservative_31,"[2, 1, 1]",False,6,True
conservative_31,"[2, 1, 2]",False,9,True
conservative_31,"[2, 1, 3]",False,12,True
conservative_31,"[2, 2, 0]",False,4,True
conservative_31,"[2, 2, 1]",False,6,True
conservative_31,"[2, 2, 2]",False,9,True
conservative_31,"[2, 3, 0]",False,4,True
conservative_31,"[2, 3, 1]",False,6,True
conservative_31,"[2, 4, 0]",False,4,True
conservative_31,"[3, 0, 0]",False,1,True
conservative_31,"[3, 0, 1]",False,1,True
conservative_31,"[3, 0, 2]",False,11,True
conservative_31,"[3, 0, 3]",False,15,True
conservative_31,"[3, 1, 0]",False,7,True
conservative_31,"[3, 1, 1]",False,10,True
conservative_31,"[3, 1, 2]",False,14,True
conservative_31,"[3, 2, 0]",False,7,True
conservative_31,"[3, 2, 1]",False,10,True
conservative_31,"[3, 3, 0]",True,7,True
conservative_31,"[4, 0, 0]",False,1,True
conservative_31,"[4, 0, 1]",False,1,True
conservative_31,"[4, 0, 2]",False,16,True
conservative_31,"[4, 1, 0]",False,11,True
conservative_31,"[4, 1, 1]",False,15,True
conservative_31,"[4, 2, 0]",False,11,True
conservative_31,"[5, 0, 0]",False,1,True
conservative_31,"[5, 0, 1]",False,1,True
conservative_31,"[5, 1, 0]",False,16,True
conservative_31,"[6, 0, 0]",False,1,True
conservative_32,"[0, 0, 0]",False,1,True
conservative_32,"[0, 0, 1]",False,2,True
conservative_32,"[0, 0, 2]",True,6,True
conservative_32,"[0, 0, 3]",True,10,True
conservative_32,"[0, 0, 4]",True,15,True
conservative_32,"[0, 0, 5]",True,21,True
conservative_32,"[0, 0, 6]",True,28,True
conservative_32,"[0, 1, 0]",False,3,True
conservative_32,"[0, 1, 1]",True,6,True
conservative_32,"[0, 1, 2]",True,10,True
conservative_32,"[0, 1, 3]",True,15,True
conservative_32,"[0, 1, 4]",True,21,True
conservative_32,"[0, 1, 5]",True,28,True
conservative_32,"[0, 2, 0]",True,6,True
conservative_32,"[0, 2, 1]",True,10,True
conservative_32,"[0, 2, 2]",True,15,True
conservative_32,"[0, 2, 3]",True,21,True
conservative_32,"[0, 2, 4]",True,28,True
conservative_32,"[0, 3, 0]",True,10,True
conservative_32,"[0, 3, 1]",True,15,True
conservative_32,"[0, 3, 2]",True,21,True
conservative_32,"[0, 3, 3]",True,28,True
conservative_32,"[0, 4, 0]",True,15,True
conservative_32,"[0, 4, 1]",True,21,True
conservative_32,"[0, 4, 2]",True,28,True
conservative_32,"[0, 5, 0]",True,21,True
conservative_32,"[0, 5, 1]",True,28,True
conservative_32,"[0, 6, 0]",True,28,True
conservative_32,"[1, 0, 0]",False,2,True
conservative_32,"[1, 0, 1]",True,6,True
conservative_32,"[1, 0, 2]",True,10,True
conservative_32,"[1, 0, 3]",True,15,True
conservative_32,"[1, 0, 4]",True,21,True
conservative_32,"[1, 0, 5]",True,28,True
conservative_32,"[1, 1, 0]",True,6,True
conservative_32,"[1, 1, 1]",True,10,True
conservative_32,"[1, 1, 2]",True,15,True
conservative_32,"[1, 1, 3]",True,21,True
conservative_32,"[1, 1, 4]",True,28,True
conservative_32,"[1, 2, 0]",True,10,True
conservative_32,"[1, 2, 1]",True,15,True
conservative_32,"[1, 2, 2]",True,21,True
conservative_32,"[1, 2, 3]",True,28,True
conservative_32,"[1, 3, 0]",True,15,True
conservative_32,"[1, 3, 1]",True,21,True
conservative_32,"[1, 3, 2]",True,28,True
conservative_32,"[1, 4, 0]",True,21,True
conservative_32,"[1, 4, 1]",True,28,True
conservative_32,"[1, 5, 0]",True,28,True
conservative_32,"[2, 0, 0]",True,6,True
conservative_32,"[2, 0, 1]",True,10,True
conservative_32,"[2, 0, 2]",True,15,True
conservative_32,"[2, 0, 3]",True,21,True
conservative_32,"[2, 0, 4]",True,28,True
conservative_32,"[2, 1, 0]",True,10,True
conservative_32,"[2, 1, 1]",True,15,True
conservative_32,"[2, 1, 2]",True,21,True
conservative_32,"[2, 1, 3]",True,28,True
conservative_32,"[2, 2, 0]",True,15,True
conservative_32,"[2, 2, 1]",True,21,True
conservative_32,"[2, 2, 2]",True,28,True
conservative_32,"[2, 3, 0]",True,21,True
conservative_32,"[2, 3, 1]",True,28,True
conservative_32,"[2, 4, 0]",True,28,True
conservative_32,"[3, 0, 0]",True,10,True
conservative_32,"[3, 0, 1]",True,15,True
conservative_32,"[3, 0, 2]",True,21,True
conservative_32,"[3, 0, 3]",True,28,True
conservative_32,"[3, 1, 0]",True,15,True
conservative_32,"[3, 1, 1]",True,21,True
conservative_32,"[3, 1, 2]",True,28,True
conservative_32,"[3, 2, 0]",True,21,True
conservative_32,"[3, 2, 1]",True,28,True
conservative_32,"[3, 3, 0]",True,28,True
conservative_32,"[4, 0, 0]",True,15,True
conservative_32,"[4, 0, 1]",True,21,True
conservative_32,"[4, 0, 2]",True,28,True
conservative_32,"[4, 1, 0]",True,21,True
conservative_32,"[4, 1, 1]",True,28,True
conservative_32,"[4, 2, 0]",True,28,True
conservative_32,"[5, 0, 0]",True,21,True
conservative_32,"[5, 0, 1]",True,28,True
conservative_32,"[5, 1, 0]",True,28,True
conservative_32,"[6, 0, 0]",True,28,True
conservative_33,"[0, 0, 0]",False,1,True
conservative_33,"[0, 0, 1]",False,1,True
conservative_33,"[0, 0, 2]",False,1,True
conservative_33,"[0, 0, 3]",False,1,True
conservative_33,"[0, 0, 4]",False,1,True
conservative_33,"[0, 0, 5]",False,1,True
conservative_33,"[0, 0, 6]",False,1,True
conservative_33,"[0, 1, 0]",False,1,True
conservative_33,"[0, 1, 1]",False,3,True
conservative_33,"[0, 1, 2]",False,3,True
conservative_33,"[0, 1, 3]",False,3,True
conservative_33,"[0, 1, 4]",False,3,True
conservative_33,"[0, 1, 5]",False,3,True
conservative_33,"[0, 2, 0]",False,1,True
conservative_33,"[0, 2, 1]",True,6,True
conservative_33,"[0, 2, 2]",True,6,True
conservative_33,"[0, 2, 3]",True,6,True
conservative_33,"[0, 2, 4]",True,6,True
conservative_33,"[0, 3, 0]",False,1,True
conservative_33,"[0, 3, 1]",True,10,True
conservative_33,"[0, 3, 2]",True,10,True
conservative_33,"[0, 3, 3]",True,10,True
conservative_33,"[0, 4, 0]",False,1,True
conservative_33,"[0, 4, 1]",True,15,True
conservative_33,"[0, 4, 2]",True,15,True
conservative_33,"[0, 5, 0]",False,1,True
conservative_33,"[0, 5, 1]",True,21,True
conservative_33,"[0, 6, 0]",False,1,True
conservative_33,"[1, 0, 0]",False,1,True
conservative_33,"[1, 0, 1]",False,1,True
conservative_33,"[1, 0, 2]",False,1,True
conservative_33,"[1, 0, 3]",False,1,True
conservative_33,"[1, 0, 4]",False,1,True
conservative_33,"[1, 0, 5]",False,1,True
conservative_33,"[1, 1, 0]",False,1,True
conservative_33,"[1, 1, 1]",True,6,True
conservative_33,"[1, 1, 2]",True,6,True
conservative_33,"[1, 1, 3]",True,6,True
conservative_33,"[1, 1, 4]",True,6,True
conservative_33,"[1, 2, 0]",False,1,True
conservative_33,"[1, 2, 1]",True,10,True
conservative_33,"[1, 2, 2]",True,10,True
conservative_33,"[1, 2, 3]",True,10,True
conservative_33,"[1, 3, 0]",False,1,True
conservative_33,"[1, 3, 1]",True,15,True
conservative_33,"[1, 3, 2]",True,15,True
conservative_33,"[1, 4, 0]",False,1,True
conservative_33,"[1, 4, 1]",True,21,True
conservative_33,"[1, 5, 0]",False,1,True
conservative_33,"[2, 0, 0]",False,1,True
conservative_33,"[2, 0, 1]",True,1,True
conservative_33,"[2, 0, 2]",True,1,True
conservative_33,"[2, 0, 3]",True,1,True
conservative_33,"[2, 0, 4]",True,1,True
conservative_33,"[2, 1, 0]",False,1,True
conservative_33,"[2, 1, 1]",True,10,True
conservative_33,"[2, 1, 2]",True,10,True
conservative_33,"[2, 1, 3]",True,10,True
conservative_33,"[2, 2, 0]",False,1,True
conservative_33,"[2, 2, 1]",True,15,True
conservative_33,"[2, 2, 2]",True,15,True
conservative_33,"[2, 3, 0]",False,1,True
conservative_33,"[2, 3, 1]",True,21,True
conservative_33,"[2, 4, 0]",False,1,True
conservative_33,"[3, 0, 0]",False,1,True
conservative_33,"[3, 0, 1]",True,1,True
conservative_33,"[3, 0, 2]",True,1,True
conservative_33,"[3, 0, 3]",True,1,True
conservative_33,"[3, 1, 0]",False,1,True
conservative_33,"[3, 1, 1]",True,15,True
conservative_33,"[3, 1, 2]",True,15,True
conservative_33,"[3, 2, 0]",False,1,True
conservative_33,"[3, 2, 1]",True,21,True
conservative_33,"[3, 3, 0]",True,1,True
conservative_33,"[4, 0, 0]",False,1,True
conservative_33,"[4, 0, 1]",True,1,True
conservative_33,"[4, 0, 2]",True,1,True
conservative_33,"[4, 1, 0]",False,1,True
conservative_33,"[4, 1, 1]",True,21,True
conservative_33,"[4, 2, 0]",False,1,True
conservative_33,"[5, 0, 0]",False,1,True
conservative_33,"[5, 0, 1]",True,1,True
conservative_33,"[5, 1, 0]",False,1,True
conservative_33,"[6, 0, 0]",False,1,True
conservative_34,"[0, 0, 0]",True,1,True
conservative_34,"[0, 0, 1]",True,1,True
conservative_34,"[0, 0, 2]",True,1,True
conservative_34,"[0, 0, 3]",True,1,True
conservative_34,"[0, 0, 4]",True,1,True
conservative_34,"[0, 0, 5]",True,1,True
conservative_34,"[0, 0, 6]",True,1,True
conservative_34,"[0, 1, 0]",True,1,True
conservative_34,"[0, 1, 1]",True,1,True
conservative_34,"[0, 1, 2]",True,1,True
conservative_34,"[0, 1, 3]",True,1,True
conservative_34,"[0, 1, 4]",True,1,True
conservative_34,"[0, 1, 5]",True,1,True
conservative_34,"[0, 2, 0]",True,1,True
conservative_34,"[0, 2, 1]",True,1,True
conservative_34,"[0, 2, 2]",True,1,True
conservative_34,"[0, 2, 3]",True,1,True
conservative_34,"[0, 2, 4]",True,1,True
conservative_34,"[0, 3, 0]",True,1,True
conservative_34,"[0, 3, 1]",True,1,True
conservative_34,"[0, 3, 2]",True,1,True
conservative_34,"[0, 3, 3]",True,1,True
conservative_34,"[0, 4, 0]",True,1,True
conservative_34,"[0, 4, 1]",True,1,True
conservative_34,"[0, 4, 2]",True,1,True
conservative_34,"[0, 5, 0]",True,1,True
conservative_34,"[0, 5, 1]",True,1,True
conservative_34,"[0, 6, 0]",True,1,True
conservative_34,"[1, 0, 0]",True,1,True
conservative_34,"[1, 0, 1]",True,1,True
conservative_34,"[1, 0, 2]",True,1,True
conservative_34,"[1, 0, 3]",True,1,True
conservative_34,"[1, 0, 4]",True,1,True
conservative_34,"[1, 0, 5]",True,1,True
conservative_34,"[1, 1, 0]",True,1,True
conservative_34,"[1, 1, 1]",True,1,True
conservative_34,"[1, 1, 2]",True,1,True
conservative_34,"[1, 1, 3]",True,1,True
conservative_34,"[1, 1, 4]",True,1,True
conservative_34,"[1, 2, 0]",True,1,True
conservative_34,"[1, 2, 1]",True,1,True
conservative_34,"[1, 2, 2]",True,1,True
conservative_34,"[1, 2, 3]",True,1,True
conservative_34,"[1, 3, 0]",True,1,True
conservative_34,"[1, 3, 1]",True,1,True
conservative_34,"[1, 3, 2]",True,1,True
conservative_34,"[1, 4, 0]",True,1,True
conservative_34,"[1, 4, 1]",True,1,True
conservative_34,"[1, 5, 0]",True,1,True
conservative_34,"[2, 0, 0]",True,1,True
conservative_34,"[2, 0, 1]",True,1,True
conservative_34,"[2, 0, 2]",True,1,True
conservative_34,"[2, 0, 3]",True,1,True
conservative_34,"[2, 0, 4]",True,1,True
conservative_34,"[2, 1, 0]",True,2,True
conservative_34,"[2, 1, 1]",True,2,True
conservative_34,"[2, 1, 2]",True,2,True
conservative_34,"[2, 1, 3]",True,2,True
conservative_34,"[2, 2, 0]",True,2,True
conservative_34,"[2, 2, 1]",True,2,True
conservative_34,"[2, 2, 2]",True,2,True
conservative_34,"[2, 3, 0]",True,2,True
conservative_34,"[2, 3, 1]",True,2,True
conservative_34,"[2, 4, 0]",True,2,True
conservative_34,"[3, 0, 0]",True,1,True
conservative_34,"[3, 0, 1]",True,1,True
conservative_34,"[3, 0, 2]",True,1,True
conservative_34,"[3, 0, 3]",True,1,True
conservative_34,"[3, 1, 0]",True,3,True
conservative_34,"[3, 1, 1]",True,3,True
conservative_34,"[3, 1, 2]",True,3,True
conservative_34,"[3, 2, 0]",True,3,True
conservative_34,"[3, 2, 1]",True,3,True
conservative_34,"[3, 3, 0]",True,3,True
conservative_34,"[4, 0, 0]",True,1,True
conservative_34,"[4, 0, 1]",True,1,True
conservative_34,"[4, 0, 2]",True,1,True
conservative_34,"[4, 1, 0]",True,4,True
conservative_34,"[4, 1, 1]",True,4,True
conservative_34,"[4, 2, 0]",True,4,True
conservative_34,"[5, 0, 0]",True,1,True
conservative_34,"[5, 0, 1]",True,1,True
conservative_34,"[5, 1, 0]",True,5,True
conservative_34,"[6, 0, 0]",True,1,True
conservative_35,"[0, 0, 0]",False,1,True
conservative_35,"[0, 0, 1]",False,1,True
conservative_35,"[0, 0, 2]",False,1,True
conservative_35,"[0, 0, 3]",False,1,True
conservative_35,"[0, 0, 4]",False,1,True
conservative_35,"[0, 0, 5]",False,1,True
conservative_35,"[0, 0, 6]",False,1,True
conservative_35,"[0, 1, 0]",False,1,True
conservative_35,"[0, 1, 1]",False,1,True
conservative_35,"[0, 1, 2]",False,1,True
conservative_35,"[0, 1, 3]",False,1,True
conservative_35,"[0, 1, 4]",False,1,True
conservative_35,"[0, 1, 5]",False,1,True
conservative_35,"[0, 2, 0]",False,1,True
conservative_35,"[0, 2, 1]",False,1,True
conservative_35,"[0, 2, 2]",False,1,True
conservative_35,"[0, 2, 3]",False,1,True
conservative_35,"[0, 2, 4]",False,1,True
conservative_35,"[0, 3, 0]",False,1,True
conservative_35,"[0, 3, 1]",False,1,True
conservative_35,"[0, 3, 2]",False,1,True
conservative_35,"[0, 3, 3]",False,1,True
conservative_35,"[0, 4, 0]",False,1,True
conservative_35,"[0, 4, 1]",False,1,True
conservative_35,"[0, 4, 2]",False,1,True
conservative_35,"[0, 5, 0]",False,1,True
conservative_35,"[0, 5, 1]",False,1,True
conservative_35,"[0, 6, 0]",False,1,True
conservative_35,"[1, 0, 0]",False,1,True
conservative_35,"[1, 0, 1]",False,2,True
conservative_35,"[1, 0, 2]",False,3,True
conservative_35,"[1, 0, 3]",False,4,True
conservative_35,"[1, 0, 4]",False,5,True
conservative_35,"[1, 0, 5]",False,6,True
conservative_35,"[1, 1, 0]",False,1,True
conservative_35,"[1, 1, 1]",False,2,True
conservative_35,"[1, 1, 2]",False,3,True
conservative_35,"[1, 1, 3]",False,4,True
conservative_35,"[1, 1, 4]",False,5,True
conservative_35,"[1, 2, 0]",False,1,True
conservative_35,"[1, 2, 1]",False,2,True
conservative_35,"[1, 2, 2]",False,3,True
conservative_35,"[1, 2, 3]",False,4,True
conservative_35,"[1, 3, 0]",False,1,True
conservative_35,"[1, 3, 1]",False,2,True
conservative_35,"[1, 3, 2]",False,3,True
conservative_35,"[1, 4, 0]",False,1,True
conservative_35,"[1, 4, 1]",False,2,True
conservative_35,"[1, 5, 0]",False,1,True
conservative_35,"[2, 0, 0]",False,1,True
conservative_35,"[2, 0, 1]",False,2,True
conservative_35,"[2, 0, 2]",False,3,True
conservative_35,"[2, 0, 3]",False,4,True
conservative_35,"[2, 0, 4]",False,5,True
conservative_35,"[2, 1, 0]",False,1,True
conservative_35,"[2, 1, 1]",False,2,True
conservative_35,"[2, 1, 2]",False,3,True
conservative_35,"[2, 1, 3]",False,4,True
conservative_35,"[2, 2, 0]",False,1,True
conservative_35,"[2, 2, 1]",False,2,True
conservative_35,"[2, 2, 2]",False,3,True
conservative_35,"[2, 3, 0]",False,1,True
conservative_35,"[2, 3, 1]",False,2,True
conservative_35,"[2, 4, 0]",False,1,True
conservative_35,"[3, 0, 0]",False,1,True
conservative_35,"[3, 0, 1]",False,2,True
conservative_35,"[3, 0, 2]",False,3,True
conservative_35,"[3, 0, 3]",False,4,True
conservative_35,"[3, 1, 0]",False,1,True
conservative_35,"[3, 1, 1]",False,2,True
conservative_35,"[3, 1, 2]",False,3,True
conservative_35,"[3, 2, 0]",False,1,True
conservative_35,"[3, 2, 1]",False,2,True
